#		P	A	h	b	s	r	Iy	Wy	iy	Iz	Wz	iz
291	200x160x6	32.05	40.83	200	160	6	12	2380	238	76.4	1690	211.2	64.3
292	200x160x6.5	34.27	43.66	200	160	6.5	16.5	2513	251.3	75.9	1785	223.1	63.9
293	200x160x7	36.7	46.76	200	160	7	17.5	2672	267.2	75.6	1897	237.1	63.7
294	200x160x7.5	39.11	49.82	200	160	7.5	19	2826	282.6	75.3	2005	250.6	63.4
295	200x160x8	41.48	52.84	200	160	8	20	2975	297.5	75	2110	263.7	63.2
296	200x160x8.5	43.83	55.83	200	160	8.5	21.5	3120	312	74.8	2211	276.4	62.9
297	200x160x9	46.14	58.78	200	160	9	22.5	3260	326	74.5	2309	288.7	62.7
298	200x160x9.5	48.43	61.69	200	160	9.5	24	3395	339.5	74.2	2404	300.5	62.4
299	200x160x10	50.68	64.57	200	160	10	25	3527	352.7	73.9	2496	312	62.2
300	220x100x4	19.27	24.55	220	100	4	8	1519	138.1	78.7	447.4	89.49	42.7
301	220x100x4.5	21.56	27.47	220	100	4.5	9	1687	153.4	78.4	495.4	99.08	42.5
302	220x100x5	23.83	30.36	220	100	5	10	1851	168.3	78.1	541.7	108.34	42.2
303	220x100x5.5	26.07	33.21	220	100	5.5	11	2010	182.7	77.8	586.3	117.26	42
304	220x100x6	28.29	36.03	220	100	6	12	2164	196.7	77.5	629.3	125.86	41.8
305	220x100x6.5	30.19	38.46	220	100	6.5	16.5	2270	206.3	76.8	661.6	132.31	41.5
306	220x100x7	32.31	41.16	220	100	7	17.5	2408	218.9	76.5	699.9	139.99	41.2
307	220x100x7.5	34.4	43.82	220	100	7.5	19	2541	231	76.1	736.6	147.33	41
308	220x100x8	36.46	46.44	220	100	8	20	2669	242.7	75.8	771.7	154.34	40.8
309	220x140x5	26.97	34.36	220	140	5	10	2313	210.3	82.1	1155	165	58
310	220x140x5.5	29.52	37.61	220	140	5.5	11	2516	228.7	81.8	1254	179.2	57.7
311	220x140x6	32.05	40.83	220	140	6	12	2714	246.7	81.5	1351	193	57.5
312	220x140x6.5	34.27	43.66	220	140	6.5	16.5	2862	260.2	81	1427	203.7	57.2
313	220x140x7	36.7	46.76	220	140	7	17.5	3043	276.6	80.7	1515	216.5	56.9
314	220x140x7.5	39.11	49.82	220	140	7.5	19	3218	292.6	80.4	1601	228.7	56.7
315	220x140x8	41.48	52.84	220	140	8	20	3388	308	80.1	1683	240.5	56.4
316	240x120x5	26.97	34.36	240	120	5	10	2579	215	86.6	882	147	50.7
317	240x120x5.5	29.52	37.61	240	120	5.5	11	2805	233.8	86.4	957	159.5	50.4
318	240x120x6	32.05	40.83	240	120	6	12	3026	252.1	86.1	1030	171.6	50.2
319	240x120x6.5	34.27	43.66	240	120	6.5	16.5	3188	265.6	85.4	1087	181.2	49.9
320	240x120x7	36.7	46.76	240	120	7	17.5	3388	282.4	85.1	1153	192.2	49.7
321	240x120x7.5	39.11	49.82	240	120	7.5	19	3583	298.6	84.8	1217	202.8	49.4
322	240x120x8	41.48	52.84	240	120	8	20	3771	314.3	84.5	1278	213.1	49.2
323	240x160x6	35.82	45.63	240	160	6	12	3683	306.9	89.8	1974	246.8	65.8
324	240x160x6.5	38.35	48.86	240	160	6.5	16.5	3896	324.7	89.3	2091	261.4	65.4
325	240x160x7	41.1	52.36	240	160	7	17.5	4148	345.7	89	2224	278.1	65.2
326	240x160x7.5	43.82	55.82	240	160	7.5	19	4394	366.2	88.7	2354	294.2	64.9
327	240x160x8	46.51	59.24	240	160	8	20	4633	386.1	88.4	2480	309.9	64.7
328	240x160x8.5	49.16	62.63	240	160	8.5	21.5	4865	405.4	88.1	2602	325.2	64.5
329	240x160x9	51.79	65.98	240	160	9	22.5	5091	424.2	87.8	2720	340	64.2
330	240x160x9.5	54.39	69.29	240	160	9.5	24	5311	442.5	87.5	2835	354.3	64
331	240x160x10	56.96	72.57	240	160	10	25	5524	460.3	87.2	2946	368.2	63.7
332	240x160x10.5	58.76	74.86	240	160	10.5	31.5	5590	465.8	86.4	2990	373.8	63.2
333	240x160x11	61.2	77.97	240	160	11	33	5777	481.4	86.1	3088	386.1	62.9
334	240x160x11.5	63.61	81.03	240	160	11.5	34.5	5957	496.4	85.7	3183	397.8	62.7
335	240x160x12	65.99	84.06	240	160	12	36	6130	510.9	85.4	3273	409.2	62.4
336	250x150x6	35.82	45.63	250	150	6	12	3885	310.8	92.3	1768	235.7	62.2
337	250x150x6.5	38.35	48.86	250	150	6.5	16.5	4109	328.7	91.7	1872	249.6	61.9
338	250x150x7	41.1	52.36	250	150	7	17.5	4375	350	91.4	1991	265.4	61.7
339	250x150x7.5	43.82	55.82	250	150	7.5	19	4633	370.7	91.1	2106	280.8	61.4
340	250x150x8	46.51	59.24	250	150	8	20	4885	390.8	90.8	2217	295.7	61.2
341	260x130x6	34.88	44.43	260	130	6	12	3888	299	93.5	1326	204	54.6
342	260x130x6.5	37.33	47.56	260	130	6.5	16.5	4106	315.8	92.9	1403	215.8	54.3
343	260x130x7	40	50.96	260	130	7	17.5	4369	336.1	92.6	1490	229.2	54.1
344	260x130x7.5	42.64	54.32	260	130	7.5	19	4625	355.8	92.3	1574	242.2	53.8
345	260x130x8	45.25	57.64	260	130	8	20	4874	374.9	92	1656	254.8	53.6
346	260x130x8.5	47.83	60.93	260	130	8.5	21.5	5116	393.5	91.6	1735	266.9	53.4
347	260x130x9	50.38	64.18	260	130	9	22.5	5350	411.6	91.3	1811	278.6	53.1
348	260x130x9.5	52.9	67.39	260	130	9.5	24	5578	429.1	91	1885	290	52.9
349	260x130x10	55.39	70.57	260	130	10	25	5799	446	90.6	1956	300.9	52.6
350	260x130x10.5	57.12	72.76	260	130	10.5	31.5	5848	449.8	89.6	1982	305	52.2
351	260x130x11	59.48	75.77	260	130	11	33	6038	464.5	89.3	2044	314.5	51.9
352	260x130x11.5	61.81	78.73	260	130	11.5	34.5	6221	478.6	88.9	2103	323.6	51.7
353	260x130x12	64.1	81.66	260	130	12	36	6397	492.1	88.5	2160	332.3	51.4
354	300x100x6	35.82	45.63	300	100	6	12	4777	318.4	102.3	841.4	168.3	42.9
355	300x100x6.5	38.35	48.86	300	100	6.5	16.5	5038	335.9	101.5	888.9	177.8	42.7
356	300x100x7	41.1	52.36	300	100	7	17.5	5360	357.3	101.2	942.1	188.4	42.4
357	300x100x7.5	43.82	55.82	300	100	7.5	19	5673	378.2	100.8	993.3	198.7	42.2
358	300x100x8	46.51	59.24	300	100	8	20	5977	398.5	100.4	1043	208.5	42
359	300x100x8.5	49.16	62.63	300	100	8.5	21.5	6273	418.2	100.1	1090	218	41.7
360	300x100x9	51.79	65.98	300	100	9	22.5	6559	437.3	99.7	1135	227	41.5
361	300x100x9.5	54.39	69.29	300	100	9.5	24	6836	455.8	99.3	1179	235.7	41.2
362	300x100x10	56.96	72.57	300	100	10	25	7105	473.7	99	1220	244	41
363	300x200x6	45.24	57.63	300	200	6	12	7370	491.3	113.1	3961	396.1	82.9
364	300x200x6.5	48.56	61.86	300	200	6.5	16.5	7838	522.5	112.6	4217	421.7	82.6
365	300x200x7	52.09	66.36	300	200	7	17.5	8365	557.7	112.3	4497	449.7	82.3
366	300x200x7.5	55.59	70.82	300	200	7.5	19	8882	592.1	112	4771	477.1	82.1
367	300x200x8	59.07	75.24	300	200	8	20	9388	625.9	111.7	5039	503.9	81.8
368	300x200x8.5	62.51	79.63	300	200	8.5	21.5	9884	658.9	111.4	5302	530.2	81.6
369	300x200x9	65.92	83.98	300	200	9	22.5	10370.001	691.3	111.1	5558	555.8	81.4
370	300x200x9.5	69.31	88.29	300	200	9.5	24	10845.001	723	110.8	5809	580.9	81.1
371	300x200x10	72.66	92.57	300	200	10	25	11310.001	754	110.5	6054	605.4	80.9
372	300x200x10.5	75.25	95.86	300	200	10.5	31.5	11547.001	769.8	109.8	6195	619.5	80.4
373	300x200x11	78.47	99.97	300	200	11	33	11970.001	798	109.4	6418	641.8	80.1
374	300x200x11.5	81.67	104	300	200	11.5	34.5	12383.001	825.5	109.1	6636	663.6	79.9
375	300x200x12	84.83	108.1	300	200	12	36	12784.001	852.3	108.8	6847	684.7	79.6
376	320x180x6	45.24	57.63	320	180	6	12	8012	500.8	117.9	3308	367.5	75.8
377	320x180x6.5	48.56	61.86	320	180	6.5	16.5	8517	532.3	117.3	3520	391.1	75.4
378	320x180x7	52.09	66.36	320	180	7	17.5	9089	568.1	117	3752	416.9	75.2
379	320x180x7.5	55.59	70.82	320	180	7.5	19	9650	603.1	116.7	3979	442.2	75
380	320x180x8	59.07	75.24	320	180	8	20	10200	637.5	116.4	4201	466.8	74.7
381	320x180x8.5	62.51	79.63	320	180	8.5	21.5	10738.001	671.1	116.1	4418	490.9	74.5
382	320x180x9	65.92	83.98	320	180	9	22.5	11265.001	704	115.8	4630	514.4	74.2
383	320x180x9.5	69.31	88.29	320	180	9.5	24	11780.001	736.3	115.5	4836	537.4	74
384	320x180x10	72.66	92.57	320	180	10	25	12285.001	767.8	115.2	5038	559.7	73.8
385	320x180x10.5	75.25	95.86	320	180	10.5	31.5	12530	783.1	114.3	5155	572.7	73.3
386	320x180x11	78.47	99.97	320	180	11	33	12988.001	811.7	114	5338	593.1	73.1
387	320x180x11.5	81.67	104	320	180	11.5	34.5	13434.001	839.6	113.6	5517	613	72.8
388	320x180x12	84.83	108.1	320	180	12	36	13867.001	866.7	113.3	5690	632.2	72.6
389	350x250x6	54.66	69.63	350	250	6	12	12456.001	711.8	133.7	7457	596.6	103.5
390	350x250x6.5	58.76	74.86	350	250	6.5	16.5	13293.001	759.6	133.3	7963	637	103.1
391	350x250x7	63.08	80.36	350	250	7	17.5	14210.001	812	133	8508	680.6	102.9
392	350x250x7.5	67.37	85.82	350	250	7.5	19	15112.001	863.5	132.7	9044	723.5	102.7
393	350x250x8	71.63	91.24	350	250	8	20	15999.001	914.3	132.4	9570	765.6	102.4
394	350x250x8.5	75.85	96.63	350	250	8.5	21.5	16872	964.1	132.1	10087	807	102.2
395	350x250x9	80.05	102	350	250	9	22.5	17731	1013	131.9	10595.001	847.6	101.9
396	350x250x9.5	84.22	107.3	350	250	9.5	24	18575	1061	131.6	11094	887.5	101.7
397	350x250x10	88.36	112.6	350	250	10	25	19404	1109	131.3	11583.001	926.7	101.4
398	350x250x10.5	91.73	116.9	350	250	10.5	31.5	19923	1138	130.6	11912.001	952.9	101
399	350x250x11	95.74	122	350	250	11	33	20694.002	1183	130.3	12368.001	989.5	100.7
400	350x250x11.5	99.72	127	350	250	11.5	34.5	21451.002	1226	129.9	12815.001	1025	100.4
401	350x250x12	103.7	132.1	350	250	12	36	22191.002	1268	129.6	13253	1060	100.2
402	350x300x6	59.37	75.63	350	300	6	12	14232.001	813.2	137.2	11259.001	750.6	122
403	350x300x6.5	63.87	81.36	350	300	6.5	16.5	15210.001	869.2	136.7	12037.001	802.5	121.6
404	350x300x7	68.58	87.36	350	300	7	17.5	16269.001	929.6	136.5	12872.001	858.1	121.4
405	350x300x7.5	73.26	93.32	350	300	7.5	19	17312	989.2	136.2	13694.001	912.9	121.1
406	350x300x8	77.91	99.24	350	300	8	20	18339	1048	135.9	14504.001	966.9	120.9
407	350x300x8.5	82.53	105.1	350	300	8.5	21.5	19351	1106	135.7	15301.001	1020	120.6
408	350x300x9	87.12	111	350	300	9	22.5	20347	1163	135.4	16086.001	1072	120.4
409	350x300x9.5	91.68	116.8	350	300	9.5	24	21328.002	1219	135.1	16858	1124	120.1
410	350x300x10	96.21	122.6	350	300	10	25	22294.002	1274	134.9	17618	1175	119.9
411	350x300x10.5	99.98	127.4	350	300	10.5	31.5	22948.002	1311	134.2	18147	1210	119.4
412	350x300x11	104.4	133	350	300	11	33	23855.002	1363	133.9	18861	1257	119.1
413	350x300x11.5	108.7	138.5	350	300	11.5	34.5	24745	1414	133.6	19561	1304	118.8
414	350x300x12	113.1	144.1	350	300	12	36	25619	1464	133.4	20249	1350	118.6
415	380x220x6	54.66	69.63	380	220	6	12	13885.001	730.8	141.2	6011	546.4	92.9
416	380x220x6.5	58.76	74.86	380	220	6.5	16.5	14810.001	779.5	140.7	6418	583.4	92.6
417	380x220x7	63.08	80.36	380	220	7	17.5	15831.001	833.2	140.4	6854	623.1	92.4
418	380x220x7.5	67.37	85.82	380	220	7.5	19	16836	886.1	140.1	7282	662	92.1
419	380x220x8	71.63	91.24	380	220	8	20	17824	938.1	139.8	7703	700.3	91.9
420	380x220x10	88.36	112.6	380	220	10	25	23000.002	1150	142.9	7859	785.9	83.6
421	380x220x10.5	91.73	116.9	380	220	10.5	31.5	23577.002	1179	142	8080	808	83.2
422	400x200x11	95.74	122	400	200	11	33	24485.002	1224	141.7	8383	838.3	82.9
423	400x200x11.5	99.72	127	400	200	11.5	34.5	25374.002	1269	141.3	8679	867.9	82.7
424	400x200x12	103.7	132.1	400	200	12	36	26245	1312	141	8968	896.8	82.4
