#		P	A	h	b	s	r1	yo	Iy	Wy	iy	Iz	Wz	iz
148	200x50x4	8.95	11.41	200	50	4	6	10.1	592.95	59.3	72.1	22.11	5.54	13.9
149	200x80x4	10.83	13.81	200	80	4	6	19.6	823.48	82.35	77.2	83.67	13.86	24.6
150	200x80x5	13.42	17.09	200	80	5	7	20.1	1006.26	100.63	76.7	102.45	17.1	24.5
151	200x80x6	15.91	20.26	200	80	6	9	20.6	1174.93	117.49	66.1	120.22	20.24	24.4
152	200x100x3	9.15	11.65	200	100	3	5	26.5	748.08	74.81	80.1	118.41	16.11	31.9
153	200x100x6	17.79	22.66	200	100	6	9	27.9	1400.82	140.08	78.6	224.37	31.14	31.5
154	200x180x6	25.23	32.26	200	180	6	9	61.3	2304.37	230.44	84.5	1122.23	95.54	59
155	205x38x2.5	5.34	6.81	205	38	2.5	3	6.2	351.96	34.34	71.9	6.62	2.08	9.9
156	206x75x6	15.72	20.02	206	75	6	9	18.6	1200.75	116.58	77.4	101.09	17.92	22.5
157	210x57x4	9.71	12.37	210	57	4	6	11.8	728.59	69.39	76.8	32.59	7.21	16.2
158	250x35x3	7.26	9.25	250	35	3	5	5.2	657.45	52.6	84.3	6.34	2.12	8.3
159	250x60x3	8.44	10.75	250	60	3	5	11.1	886.25	70.9	90.8	30.27	6.19	16.8
160	250x60x4	11.15	14.21	250	60	4	6	11.5	1156.1	92.49	90.2	39.37	8.12	16.6
161	250x60x5	13.81	17.59	250	60	5	7	11.9	1413.5	113.08	89.6	48.01	9.99	16.5
162	250x60x6	16.38	20.86	250	60	6	9	12.4	1650.53	132.04	88.9	56.16	11.79	16.4
163	250x125x6	22.5	28.66	250	125	6	9	34.2	2811.72	224.94	99	448.01	49.33	39.5
164	270x100x7	24.42	33.11	270	100	7	10	24.5	3254.41	241.07	102.3	283.03	37.48	30.2
165	280x60x3.9	11.8	15.03	280	60	3.9	6	10.7	1495.61	106.83	99.8	39.47	8.01	16.2
166	280x140x5	21.27	27.09	280	140	5	7	37.4	3388.17	242.01	111.8	536.69	52.31	44.5
167	300x80x6	20.62	26.26	300	80	6	9	16.6	3131.48	208.77	109.2	134.74	21.25	22.7
168	300x100x8	29.53	37.62	300	100	8	12	23.7	4694.84	312.98	111.7	327.88	42.94	29.5
169	310x100x6	22.97	39.26	310	100	6	9	22.3	3948.93	54.77	116.2	256.39	33.01	29.6
170	380x65x6	22.97	29.26	380	65	6	9	10.9	4998.26	126.31	130.7	77.71	14.37	16.3
171	400x95x8	35.18	44.82	400	95	8	12	18.8	9179.841	458.99	143.1	305.12	40.06	26.1
172	410x65x6	24.38	31.6	410	65	6	9	10.5	6077.35	296.46	139.9	78.82	14.45	15.9
