#		P	A	h	b	s	r
121	120x40x4	9.22	11.75	120	40	4	8
122	120x40x4.5	10.26	13.07	120	40	4.5	9
123	120x40x5	11.27	14.36	120	40	5	10
124	120x40x5.5	12.25	15.61	120	40	5.5	11
125	120x40x6	13.21	16.83	120	40	6	12
126	120x40x6.5	13.86	17.66	120	40	6.5	16.5
127	120x40x7	14.72	18.76	120	40	7	17.5
128	120x60x3	8.01	10.21	120	60	3	6
129	120x60x3.5	9.26	11.79	120	60	3.5	7
130	120x60x4	10.48	13.35	120	60	4	8
131	120x60x4.5	11.67	14.87	120	60	4.5	9
132	120x60x5	12.84	16.36	120	60	5	10
133	120x60x5.5	13.98	17.81	120	60	5.5	11
134	120x60x6	15.1	19.23	120	60	6	12
135	120x60x6.5	15.9	20.26	120	60	6.5	16.5
136	120x60x7	16.92	21.56	120	60	7	17.5
137	120x80x3	8.96	11.41	120	80	3	6
138	120x80x3.5	10.36	13.19	120	80	3.5	7
139	120x80x4	11.73	14.95	120	80	4	8
140	120x80x4.5	13.08	16.67	120	80	4.5	9
141	120x80x5	14.41	18.36	120	80	5	10
142	120x80x5.5	15.71	20.01	120	80	5.5	11
143	120x80x6	16.98	21.63	120	80	6	12
144	120x80x6.5	17.94	22.86	120	80	6.5	16.5
145	120x80x7	19.12	24.36	120	80	7	17.5
146	140x60x3	8.96	11.41	140	60	3	6
147	140x60x3.5	10.36	13.19	140	60	3.5	7
148	140x60x4	11.73	14.95	140	60	4	8
149	140x60x4.5	13.08	16.67	140	60	4.5	9
150	140x60x5	14.41	18.36	140	60	5	10
151	140x60x5.5	15.71	20.01	140	60	5.5	11
152	140x60x6	16.98	21.63	140	60	6	12
153	140x60x6.5	17.94	22.86	140	60	6.5	16.5
154	140x60x7	19.12	24.36	140	60	7	17.5
155	140x100x4	14.25	18.15	140	100	4	8
156	140x100x4.5	15.91	20.27	140	100	4.5	9
157	140x100x5	17.55	22.36	140	100	5	10
158	140x100x5.5	19.16	24.41	140	100	5.5	11
159	140x100x6	20.75	26.43	140	100	6	12
160	140x100x6.5	22.03	28.06	140	100	6.5	16.5
161	140x100x7	23.52	29.96	140	100	7	17.5
162	140x120x4	15.5	19.75	140	120	4	8
163	140x120x4.5	17.32	22.07	140	120	4.5	9
164	140x120x5	19.12	24.36	140	120	5	10
165	140x120x5.5	20.89	26.61	140	120	5.5	11
166	140x120x6	22.63	28.83	140	120	6	12
167	140x120x6.5	24.07	30.66	140	120	6.5	16.5
168	140x120x7	25.71	32.76	140	120	7	17.5
169	140x120x7.5	27.33	34.82	140	120	7.5	19
170	140x120x8	28.92	36.84	140	120	8	20
171	150x100x4	14.87	18.95	150	100	4	8
172	150x100x4.5	16.62	21.17	150	100	4.5	9
173	150x100x5	18.33	23.36	150	100	5	10
174	150x100x5.5	20.03	25.51	150	100	5.5	11
175	150x100x6	21.69	27.63	150	100	6	12
176	150x100x6.5	23.05	29.36	150	100	6.5	16.5
177	150x100x7	24.62	31.36	150	100	7	17.5
178	160x40x3	8.96	11.41	160	40	3	6
179	160x40x3.5	10.36	13.19	160	40	3.5	7
180	160x40x4	11.73	14.95	160	40	4	8
181	160x40x4.5	13.08	16.67	160	40	4.5	9
182	160x40x5	14.41	18.36	160	40	5	10
183	160x40x5.5	15.71	20.01	160	40	5.5	11
184	160x40x6	16.98	21.63	160	40	6	12
185	160x40x6.5	17.94	22.86	160	40	6.5	16.5
186	160x40x7	19.12	24.36	160	40	7	17.5
187	160x80x4	14.25	18.15	160	80	4	8
188	160x80x4.5	15.91	20.27	160	80	4.5	9
189	160x80x5	17.55	22.36	160	80	5	10
190	160x80x5.5	19.16	24.41	160	80	5.5	11
191	160x80x6	20.75	26.43	160	80	6	12
192	160x80x6.5	22.03	28.06	160	80	6.5	16.5
193	160x80x7	23.52	29.96	160	80	7	17.5
194	160x100x4	15.5	19.75	160	100	4	8
195	160x100x4.5	17.32	22.07	160	100	4.5	9
196	160x100x5	19.12	24.36	160	100	5	10
197	160x100x5.5	20.89	26.61	160	100	5.5	11
198	160x100x6	22.63	28.83	160	100	6	12
199	160x100x6.5	24.07	30.66	160	100	6.5	16.5
200	160x100x7	25.71	32.76	160	100	7	17.5
201	160x100x7.5	27.33	34.82	160	100	7.5	19
202	160x100x8	28.92	36.84	160	100	8	20
203	160x120x4	16.76	21.35	160	120	4	8
204	160x120x4.5	18.74	23.87	160	120	4.5	9
205	160x120x5	20.69	26.36	160	120	5	10
206	160x120x5.5	22.62	28.81	160	120	5.5	11
207	160x120x6	24.52	31.23	160	120	6	12
208	160x120x6.5	26.11	33.26	160	120	6.5	16.5
209	160x120x7	27.91	35.56	160	120	7	17.5
210	160x120x7.5	29.69	37.82	160	120	7.5	19
211	160x120x8	31.43	40.04	160	120	8	20
212	160x140x5	22.26	28.36	160	140	5	10
213	160x140x5.5	24.34	31.01	160	140	5.5	11
214	160x140x6	26.4	33.63	160	140	6	12
215	160x140x6.5	28.15	35.86	160	140	6.5	16.5
216	160x140x7	30.11	38.36	160	140	7	17.5
217	160x140x7.5	32.04	40.82	160	140	7.5	19
218	160x140x8	33.95	43.24	160	140	8	20
219	180x60x4	14.25	18.15	180	60	4	8
220	180x60x4.5	15.91	20.27	180	60	4.5	9
221	180x60x5	17.55	22.36	180	60	5	10
222	180x60x5.5	19.16	24.41	180	60	5.5	11
223	180x60x6	20.75	26.43	180	60	6	12
224	180x60x6.5	22.03	28.06	180	60	6.5	16.5
225	180x60x7	23.52	29.96	180	60	7	17.5
226	180x60x7.5	24.98	31.82	180	60	7.5	19
227	180x60x8	26.41	33.64	180	60	8	20
228	180x80x4	15.5	19.75	180	80	4	8
229	180x80x4.5	17.32	22.07	180	80	4.5	9
230	180x80x5	19.12	24.36	180	80	5	10
231	180x80x5.5	20.89	26.61	180	80	5.5	11
232	180x80x6	22.63	28.83	180	80	6	12
233	180x80x6.5	24.07	30.66	180	80	6.5	16.5
234	180x80x7	25.71	32.76	180	80	7	17.5
235	180x80x7.5	27.33	34.82	180	80	7.5	19
236	180x80x8	28.92	36.84	180	80	8	20
237	180x100x4	16.76	21.35	180	100	4	8
238	180x100x4.5	18.74	23.87	180	100	4.5	9
239	180x100x5	20.69	26.36	180	100	5	10
240	180x100x5.5	22.62	28.81	180	100	5.5	11
241	180x100x6	24.52	31.23	180	100	6	12
